id_cliente;id_empresa;cargo;departamento;e-mail
413;909;Gerente;SAC;cliente413@empresa909.com
414;127;Gerente;SAC;cliente414@empresa127.com
415;582;Analista;SAC;cliente415@empresa582.com
416;128;Analista;Farmacovigilância;cliente416@empresa128.com
417;129;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente417@empresa129.com
418;130;Analista;Farmacovigilância;cliente418@empresa130.com
419;131;Assistente / Assessor (a) / Auxiliar;Pesquisa e Desenvolvimento;cliente419@empresa131.com
420;132;Coordenador (a) / Supervisor (a);Médico;cliente420@empresa132.com
421;591;Gerente;Assuntos Regulatórios;cliente421@empresa591.com
422;592;Gerente;Farmacovigilância;cliente422@empresa592.com
423;708;Farmacêutico (a) Responsável;Garantia / Controle de Qualidade;cliente423@empresa708.com
424;1067;Gerente;Garantia / Controle de Qualidade;cliente424@empresa1067.com
425;888;Farmacêutico (a) Responsável;Garantia / Controle de Qualidade;cliente425@empresa888.com
426;953;Gerente;Garantia / Controle de Qualidade;cliente426@empresa953.com
427;139;Gerente;Garantia / Controle de Qualidade;cliente427@empresa139.com
428;601;Farmacêutico (a) Responsável;Técnico-Científico;cliente428@empresa601.com
429;141;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente429@empresa141.com
430;5;Analista;Farmacovigilância;cliente430@empresa5.com
431;8;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente431@empresa8.com
432;142;Gerente;Farmacovigilância;cliente432@empresa142.com
433;10;Gerente;Farmacovigilância;cliente433@empresa10.com
434;13;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente434@empresa13.com
435;1087;Gerente;Garantia / Controle de Qualidade;cliente435@empresa1087.com
436;16;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente436@empresa16.com
437;17;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente437@empresa17.com
438;18;Gerente;Farmacovigilância;cliente438@empresa18.com
439;19;Analista;Farmacovigilância;cliente439@empresa19.com
440;23;Gerente;Farmacovigilância;cliente440@empresa23.com
441;28;Analista;Farmacovigilância;cliente441@empresa28.com
442;29;Diretor (a) / Vice Presidente;Farmacovigilância;cliente442@empresa29.com
443;37;Gerente;Farmacovigilância;cliente443@empresa37.com
444;40;Gerente;Farmacovigilância;cliente444@empresa40.com
445;610;Analista;Farmacovigilância;cliente445@empresa610.com
446;49;Analista;Farmacovigilância;cliente446@empresa49.com
447;54;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente447@empresa54.com
448;793;Analista;Farmacovigilância;cliente448@empresa793.com
449;60;Especialista;Farmacovigilância;cliente449@empresa60.com
450;62;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente450@empresa62.com
451;882;Analista;Farmacovigilância;cliente451@empresa882.com
452;67;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente452@empresa67.com
453;69;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente453@empresa69.com
454;70;Estagiário (a);Farmacovigilância;cliente454@empresa70.com
455;1041;Gerente;Farmacovigilância;cliente455@empresa1041.com
456;410;Farmacêutico (a) Responsável;Técnico-Científico;cliente456@empresa410.com
457;76;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente457@empresa76.com
458;80;Gerente;Farmacovigilância;cliente458@empresa80.com
459;81;Analista;Assuntos Regulatórios;cliente459@empresa81.com
460;89;Analista;Farmacovigilância;cliente460@empresa89.com
461;100;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente461@empresa100.com
462;59;Gerente;Farmacovigilância;cliente462@empresa59.com
463;106;Analista;Farmacovigilância;cliente463@empresa106.com
464;123;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente464@empresa123.com
465;111;Analista;Farmacovigilância;cliente465@empresa111.com
466;737;Farmacêutico (a) Responsável;Farmacovigilância;cliente466@empresa737.com
467;114;Gerente;Farmacovigilância;cliente467@empresa114.com
468;501;Analista;Farmacovigilância;cliente468@empresa501.com
469;107;Gerente;Farmacovigilância;cliente469@empresa107.com
470;940;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente470@empresa940.com
471;96;Analista;Farmacovigilância;cliente471@empresa96.com
472;790;Analista;Garantia / Controle de Qualidade;cliente472@empresa790.com
473;807;Gerente;Médico;cliente473@empresa807.com
474;884;Gerente;Farmacovigilância;cliente474@empresa884.com
475;118;Analista;Farmacovigilância;cliente475@empresa118.com
476;121;Especialista;Farmacovigilância;cliente476@empresa121.com
477;567;Analista;Assuntos Regulatórios;cliente477@empresa567.com
478;909;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente478@empresa909.com
479;127;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente479@empresa127.com
480;582;Analista;Farmacovigilância;cliente480@empresa582.com
481;128;Analista;Farmacovigilância;cliente481@empresa128.com
482;130;Gerente;Farmacovigilância;cliente482@empresa130.com
483;132;Gerente;Farmacovigilância;cliente483@empresa132.com
484;906;Diretor (a) / Vice Presidente;Farmacoeconomia;cliente484@empresa906.com
485;708;Analista;Assuntos Regulatórios;cliente485@empresa708.com
486;138;Gerente;Farmacovigilância;cliente486@empresa138.com
487;689;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente487@empresa689.com
488;28;Especialista;Inovação;cliente488@empresa28.com
489;62;Analista;Pesquisa e Desenvolvimento;cliente489@empresa62.com
490;65;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente490@empresa65.com
491;76;Médico (a);Médico;cliente491@empresa76.com
492;661;Gerente;Desenvolvimento Analítico;cliente492@empresa661.com
493;85;Gerente;Inovação;cliente493@empresa85.com
494;121;Especialista;Pesquisa e Desenvolvimento;cliente494@empresa121.com
495;582;Advogado (a);Jurídico;cliente495@empresa582.com
496;594;Pesquisador (a);Técnico-Científico;cliente496@empresa594.com
497;215;Analista;Recursos Humanos;cliente497@empresa215.com
498;142;Analista;Recursos Humanos;cliente498@empresa142.com
499;16;Analista;Recursos Humanos;cliente499@empresa16.com
500;28;Consultor (a);Recursos Humanos;cliente500@empresa28.com
501;69;Analista;Recursos Humanos;cliente501@empresa69.com
502;633;Analista;Recursos Humanos;cliente502@empresa633.com
503;106;Analista;Recursos Humanos;cliente503@empresa106.com
504;123;Analista;Recursos Humanos;cliente504@empresa123.com
505;120;Gerente;Recursos Humanos;cliente505@empresa120.com
506;121;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente506@empresa121.com
507;139;Analista;Recursos Humanos;cliente507@empresa139.com
508;143;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente508@empresa143.com
509;5;Gerente;Recursos Humanos;cliente509@empresa5.com
510;13;Gerente;Recursos Humanos;cliente510@empresa13.com
511;256;Analista;Recursos Humanos;cliente511@empresa256.com
512;47;Especialista;Recursos Humanos;cliente512@empresa47.com
513;62;Especialista;Recursos Humanos;cliente513@empresa62.com
514;79;Analista;Recursos Humanos;cliente514@empresa79.com
515;59;Estagiário (a);Recursos Humanos;cliente515@empresa59.com
516;102;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente516@empresa102.com
517;567;Diretor (a) / Vice Presidente;Recursos Humanos;cliente517@empresa567.com
518;139;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente518@empresa139.com
519;8;Técnico;Segurança do Trabalho;cliente519@empresa8.com
520;11;Coordenador (a) / Supervisor (a);Segurança do Trabalho;cliente520@empresa11.com
521;16;Técnico;Segurança do Trabalho;cliente521@empresa16.com
522;33;Gerente;Recursos Humanos;cliente522@empresa33.com
523;658;Técnico;Segurança do Trabalho;cliente523@empresa658.com
524;426;Técnico;Segurança do Trabalho;cliente524@empresa426.com
525;475;Gerente;Recursos Humanos;cliente525@empresa475.com
526;5;Analista;Farmacovigilância;cliente526@empresa5.com
527;9;Diretor (a) / Vice Presidente;Garantia / Controle de Qualidade;cliente527@empresa9.com
528;15;Técnico;Assuntos Regulatórios;cliente528@empresa15.com
529;256;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente529@empresa256.com
530;28;Farmacêutico (a) Responsável;Farmacovigilância;cliente530@empresa28.com
531;610;Gerente;Farmacovigilância;cliente531@empresa610.com
532;769;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente532@empresa769.com
533;60;Especialista;Farmacovigilância;cliente533@empresa60.com
534;62;Analista;Farmacovigilância;cliente534@empresa62.com
535;65;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente535@empresa65.com
536;69;Diretor (a) / Vice Presidente;Farmacovigilância;cliente536@empresa69.com
537;70;Estagiário (a);Farmacovigilância;cliente537@empresa70.com
538;670;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente538@empresa670.com
539;1108;Gerente;Garantia / Controle de Qualidade;cliente539@empresa1108.com
540;76;Especialista;Compras / Suprimentos;cliente540@empresa76.com
541;76;Assistente / Assessor (a) / Auxiliar;Farmacovigilância;cliente541@empresa76.com
542;24;Analista;Farmacovigilância;cliente542@empresa24.com
543;89;Analista;Farmacovigilância;cliente543@empresa89.com
544;106;Diretor (a) / Vice Presidente;Farmacovigilância;cliente544@empresa106.com
545;111;Analista;Farmacovigilância;cliente545@empresa111.com
546;114;Gerente;Farmacovigilância;cliente546@empresa114.com
547;107;Analista;Farmacovigilância;cliente547@empresa107.com
548;96;Gerente;Farmacovigilância;cliente548@empresa96.com
549;884;Diretor (a) / Vice Presidente;Farmacovigilância;cliente549@empresa884.com
550;121;Diretor (a) / Vice Presidente;Farmacovigilância;cliente550@empresa121.com
551;567;Analista;Farmacovigilância;cliente551@empresa567.com
552;909;Analista;Farmacovigilância;cliente552@empresa909.com
553;582;Analista;Farmacovigilância;cliente553@empresa582.com
554;128;Farmacêutico (a) Responsável;Farmacovigilância;cliente554@empresa128.com
555;139;Especialista;Operações;cliente555@empresa139.com
556;143;Analista;Farmacovigilância;cliente556@empresa143.com
557;8;Analista;Recursos Humanos;cliente557@empresa8.com
558;12;Analista;Recursos Humanos;cliente558@empresa12.com
559;25;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente559@empresa25.com
560;29;Analista;Recursos Humanos;cliente560@empresa29.com
561;286;Gerente;Recursos Humanos;cliente561@empresa286.com
562;35;Analista;Recursos Humanos;cliente562@empresa35.com
563;55;Analista;Recursos Humanos;cliente563@empresa55.com
564;60;Especialista;Recursos Humanos;cliente564@empresa60.com
565;106;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente565@empresa106.com
566;123;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente566@empresa123.com
567;6;Especialista;Recursos Humanos;cliente567@empresa6.com
568;23;Consultor (a);Recursos Humanos;cliente568@empresa23.com
569;34;Gerente;Recursos Humanos;cliente569@empresa34.com
570;37;Especialista;Recursos Humanos;cliente570@empresa37.com
571;67;Advogado (a);Recursos Humanos;cliente571@empresa67.com
572;80;Gerente;Recursos Humanos;cliente572@empresa80.com
573;85;Consultor (a);Recursos Humanos;cliente573@empresa85.com
574;100;Analista;Recursos Humanos;cliente574@empresa100.com
575;96;Diretor (a) / Vice Presidente;Recursos Humanos;cliente575@empresa96.com
576;5;Gerente;Preços;cliente576@empresa5.com
577;8;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente577@empresa8.com
578;234;Analista;Fiscal;cliente578@empresa234.com
579;16;Gerente;Relações Governamentais / Institucionais;cliente579@empresa16.com
580;256;Gerente;Assuntos Regulatórios;cliente580@empresa256.com
581;19;Gerente;Assuntos Corporativos;cliente581@empresa19.com
582;21;Diretor (a) / Vice Presidente;Presidência;cliente582@empresa21.com
583;1163;Gerente de Produto / Brand Manager;Marketing;cliente583@empresa1163.com
584;93;Gerente;Comercial / Vendas;cliente584@empresa93.com
585;22;Coordenador (a) / Supervisor (a);Fiscal;cliente585@empresa22.com
586;23;Gerente;Preços;cliente586@empresa23.com
587;28;Sócio (a);Administrativo;cliente587@empresa28.com
588;30;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente588@empresa30.com
589;34;Gerente;Preços;cliente589@empresa34.com
590;37;Gerente;Acesso;cliente590@empresa37.com
591;42;Gerente;Acesso;cliente591@empresa42.com
592;47;Gerente;Controladoria;cliente592@empresa47.com
593;48;Especialista;Fiscal;cliente593@empresa48.com
594;49;Coordenador (a) / Supervisor (a);Preços;cliente594@empresa49.com
595;52;Coordenador (a) / Supervisor (a);Administrativo;cliente595@empresa52.com
596;54;Gerente;Acesso;cliente596@empresa54.com
597;55;Diretor (a) / Vice Presidente;Garantia / Controle de Qualidade;cliente597@empresa55.com
598;60;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente598@empresa60.com
599;62;Coordenador (a) / Supervisor (a);Fiscal;cliente599@empresa62.com
600;1088;Gerente;Pesquisa e Desenvolvimento;cliente600@empresa1088.com
601;65;Coordenador (a) / Supervisor (a);Planejamento e Controladoria;cliente601@empresa65.com
602;94;Presidente;Presidência;cliente602@empresa94.com
603;72;Presidente;Presidência;cliente603@empresa72.com
604;670;Coordenador (a) / Supervisor (a);Inteligência de Mercado;cliente604@empresa670.com
605;77;Diretor (a) / Vice Presidente;Marketing;cliente605@empresa77.com
606;76;Diretor (a) / Vice Presidente;Acesso;cliente606@empresa76.com
607;85;Diretor (a) / Vice Presidente;Assuntos Corporativos;cliente607@empresa85.com
608;89;Diretor (a) / Vice Presidente;Novos Negócios;cliente608@empresa89.com
609;454;Gerente;Controladoria;cliente609@empresa454.com
610;100;Assistente / Assessor (a) / Auxiliar;Relações Governamentais / Institucionais;cliente610@empresa100.com
611;59;Gerente;Financeiro;cliente611@empresa59.com
612;106;Coordenador (a) / Supervisor (a);Acesso;cliente612@empresa106.com
613;123;Gerente;Relações Governamentais / Institucionais;cliente613@empresa123.com
614;114;Analista;Preços;cliente614@empresa114.com
615;501;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente615@empresa501.com
616;96;Gerente;Fiscal;cliente616@empresa96.com
617;541;Coordenador (a) / Supervisor (a);Marketing;cliente617@empresa541.com
618;118;Coordenador (a) / Supervisor (a);Comercial / Vendas;cliente618@empresa118.com
619;120;Gerente;Preços;cliente619@empresa120.com
620;121;Gerente;Preços;cliente620@empresa121.com
621;122;Presidente;Presidência;cliente621@empresa122.com
622;584;Coordenador (a) / Supervisor (a);Fiscal;cliente622@empresa584.com
623;909;Coordenador (a) / Supervisor (a);Fiscal;cliente623@empresa909.com
624;127;Analista;Administrativo;cliente624@empresa127.com
625;582;Coordenador (a) / Supervisor (a);Controladoria;cliente625@empresa582.com
626;130;Assistente / Assessor (a) / Auxiliar;Administrativo;cliente626@empresa130.com
627;132;Gerente;Fiscal;cliente627@empresa132.com
628;1067;Especialista;Fiscal;cliente628@empresa1067.com
629;689;Especialista;Fiscal;cliente629@empresa689.com
630;601;Presidente;Presidência;cliente630@empresa601.com
631;142;Gerente;Recursos Humanos;cliente631@empresa142.com
632;16;Advogado (a);Jurídico;cliente632@empresa16.com
633;19;Advogado (a);Jurídico;cliente633@empresa19.com
634;731;Gerente;Jurídico;cliente634@empresa731.com
635;60;Diretor (a) / Vice Presidente;Jurídico;cliente635@empresa60.com
636;67;Advogado (a);Jurídico;cliente636@empresa67.com
637;661;Advogado (a);Jurídico;cliente637@empresa661.com
638;85;Gerente;Recursos Humanos;cliente638@empresa85.com
639;567;Consultor (a);Jurídico;cliente639@empresa567.com
640;141;Advogado (a);Jurídico;cliente640@empresa141.com
641;5;Coordenador (a) / Supervisor (a);Inteligência de Mercado;cliente641@empresa5.com
642;8;Gerente;Inteligência de Mercado;cliente642@empresa8.com
643;142;Diretor (a) / Vice Presidente;Marketing;cliente643@empresa142.com
644;13;Gerente;Incentivos e Premiação da Força de Vendas;cliente644@empresa13.com
645;16;Coordenador (a) / Supervisor (a);Novos Negócios;cliente645@empresa16.com
646;256;Gerente;Novos Negócios;cliente646@empresa256.com
647;19;Gerente;Produtividade e Efetividade;cliente647@empresa19.com
648;26;Analista;Inteligência de Mercado;cliente648@empresa26.com
649;28;Gerente;Inteligência de Mercado;cliente649@empresa28.com
650;29;Coordenador (a) / Supervisor (a);Produtividade e Efetividade;cliente650@empresa29.com
651;38;Diretor (a) / Vice Presidente;Marketing;cliente651@empresa38.com
652;47;Analista;Inteligência de Mercado;cliente652@empresa47.com
653;52;Gerente;Inteligência de Mercado;cliente653@empresa52.com
654;54;Coordenador (a) / Supervisor (a);Administrativo;cliente654@empresa54.com
655;731;Analista;Inteligência de Mercado;cliente655@empresa731.com
656;60;Gerente;Inteligência de Mercado;cliente656@empresa60.com
657;62;Gerente;Inteligência de Mercado;cliente657@empresa62.com
658;65;Coordenador (a) / Supervisor (a);Inteligência de Mercado;cliente658@empresa65.com
659;66;Analista;Inteligência de Mercado;cliente659@empresa66.com
660;69;Gerente;Business Support;cliente660@empresa69.com
661;77;Analista;Inteligência de Mercado;cliente661@empresa77.com
